Case #,Crime,Occurred (Averaged),Location,lon,lat
25-01767,*25661: BP; Possess/Use False Evidence of Age; Misdemeanor,2025-06-24 12:46,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-01766,Caslty: Injury/Illness,2025-06-24 12:54,Bancroft Wy,-122.28565157020569,37.86528873030079
25-01769,INFO: Information Only Report,2025-06-24 13:30,06242025 1142 2520 Channing Wy,-122.25740262790698,37.86703251162791
25-01811,459: PC; Burglary: Second Degree; Felony 594(A)(1): PC; Vandalism:deface Property Misdemeanor,2025-06-24 19:19,1051 Monroe St,-122.272863,37.8708393
25-01773,UCBPD-WAR-M: Misdemeanor Warrant From UCBPD *978.5: PC; Bench Warrant/Failure To App On Misdemeanor Charge; Misdemeanor,2025-06-24 21:22,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-01774,Found Prop.: Found Property,2025-06-24 21:25,2299 Piedmont Av,-122.2519432,37.8697156
25-01775,1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 626: Exclusion Order Issued SUPP: Supplemental Reports,2025-06-25 0:22,2645 Haste St,-122.2544244,37.8673072
25-01889,OA-BPD: Outside Assist - BPD OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault,2025-06-25 0:58,Durant Av,-122.2636587081442,37.86721299757068
25-01780,INFO: Information Only Report,2025-06-25 2:27,Unknown Location,-122.272863,37.8708393
25-01777,626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor 11377(A): HS; Possess Controlled Substan Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor,2025-06-25 8:52,Hellman Tennis Center,-122.26505215650153,37.86996855
25-01786,Lost Prop.: Lost Property,2025-06-25 12:00,3200 Regatta Bl E Regatta Building,-122.272863,37.8708393
25-01781,459: PC; Burglary:first Degree; Felony 594(A)(1): PC; Vandalism:deface Property Misdemeanor,2025-06-25 12:21,2700 Hearst Av,-122.25551,37.875524
25-01790,Lost Prop.: Lost Property *OA-VEH BURGLAR: Outside Assist - Vehicl Burglary,2025-06-25 13:00,Claremont Av,-122.24892947403065,37.853593532229816
25-01827,OA-BPD: Outside Assist - BPD *OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-06-25 13:55,Bowditch St,-122.25655077869376,37.86721320422173
25-01779,Rec-Stolen: Recovered Stolen Vehicle,2025-06-25 15:37,1012 44th St,-122.272863,37.8708393
25-01917,Lost Prop.: Lost Property,2025-06-25 18:57,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-01784,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-06-25 19:45,McCone Hall,-122.25970862318384,37.87412275
25-01785,626: Exclusion Order Issued,2025-06-26 7:53,2223 Fulton St,-122.2662765589625,37.86844117115035
25-01789,INFO: Information Only Report,2025-06-26 10:05,Campus Unspecified Campus Location Campus,-122.288608,37.868541
25-01787,484(A): PC; Theft Of Personal Property; Misdemeanor WELFARE: Welfare Check,2025-06-26 10:41,University Village UVA,-122.272863,37.8708393
25-01791,INFO: Information Only Report,2025-06-26 11:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-01788,"OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony",2025-06-26 11:36,Bancroft Wy,-122.28565157020569,37.86528873030079
25-01792,OA-BPD: Outside Assist - BPD OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault,2025-06-26 15:07,06242025 0001 UNKNOWN Unknown OffCampus Location,,
25-01793,*OA-OTHER CRIME: Outside Assist - Other Crime,2025-06-26 16:00,Alameda CA,-122.272863,37.8708393
25-01794,602(O): PC; Trespass:refuse To Leave,2025-06-26 17:02,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-01796,484(A): PC; Petty Theft; Misdemeanor,2025-06-26 18:10,06162025 0628 Valley Life Science Building,-122.284138,37.863517
25-01797,626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor 626: Exclusion Order Issued *SUPP: Supplemental Reports *06/26/2025 *Stay Away Order Violation,2025-06-26 21:29,AAPB Plaza,-122.272863,37.8708393
25-01798,626: Exclusion Order Issued 602(O): PC; Trespass:refuse To Leave Property; Misdemeanor,2025-06-27 10:17,Calvin Lab,-122.298058,37.863911
25-01800,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-06-27 10:50,1 Centennial Dr,-122.246969,37.879492
25-01825,Found Prop.: Found Property,2025-06-27 11:30,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-01802,602.5(B): PC; Unauth Entry Occu Dwling; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor RULES: Rules Violation SUPP: Supplemental Reports,2025-06-27 19:40,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-01803,Caslty: Injury/Illness,2025-06-27 21:10,2299 Piedmont Av,-122.2519432,37.8697156
25-01804,Caslty: Injury/Illness,2025-06-28 2:36,2299 Piedmont Av,-122.2519432,37.8697156
25-01866,476: PC; Make/Pass/Etc Ficticious Check With Intent To Defraud; Felony *OA-BPD: Outside Assist - BPD *07/03/202 *OA-OTHER CRIME: Outside Assist - Other *417(A)(1): PC; Exhibit Deadly Weapon Ot Firearm; Misdemeanor,2025-06-28 6:00,Unknown Location t Wy,-122.272863,37.8708393
25-01805,OA-OTHER CRIME: Outside Assist - Other Crime 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony,2025-06-28 20:07,Bancroft Wy,-122.28565157020569,37.86528873030079
25-01806,417(A)(1): PC; Exhibit Deadly Weapon Other Than Firearm; Misdemeanor,2025-06-28 21:23,Spieker Plaza,-122.26162743874892,37.869232972407
25-01807,OA-BPD: Outside Assist - BPD OA-THEFT: Outside Assist - Theft,2025-06-28 22:39,2400A Bancroft Wy,-122.2610771,37.86786
25-01808,Caslty: Injury/Illness,2025-06-28 23:45,Bancroft Wy,-122.28565157020569,37.86528873030079
25-01824,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-06-29 0:00,Memorial Stadium,-122.25073605072416,37.8709949
25-01837,647(H): PC; Disorderly Conduct:loiter/Etc Private Property; Misdemeanor 594(A)(1): PC; Vandalism:deface Property Misdemeanor *Burglary,2025-06-29 2:00,Cesar Chavez Center,-122.26015656396348,37.8697482
25-01809,12500 (A): VC; Drive Without Licence; Misdemeanor 16028 (A): VC; Failure to Provide Financ Responsibility; Infraction,2025-06-29 2:46,Oxford St,-122.26684735778863,37.87846656440768
25-01812,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-06-29 11:30,2415 Bowditch St,-122.25621929426624,37.866137951654
25-01810,12500 (A): VC; Drive Without Licence; Misdemeanor,2025-06-29 14:30,Jackson St,-122.272863,37.8708393
25-01813,Caslty: Injury/Illness,2025-06-29 18:07,Valley Life Science Building,-122.262078,37.871144
25-01815,RULES: Rules Violation,2025-06-29 19:21,West Circle,-122.2634584006226,37.87198569857117
25-01816,14601.2(A): VC; Driving W/Lic Susp/Revoked For Dui Violation; Misdemeanor 11350(A): HS; Possess Narcotic Controlle Substance; Felony 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 11395(B)(1): HS; POSS CNTL SUB W/2 OR MORE PRIORS; Felony,2025-06-29 22:29,Shattuck Av,-122.26630775167496,37.85369625053443
25-01852,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-06-29 23:00,2299 Piedmont Av,-122.2519432,37.8697156
25-01817,"978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor OUT WRTM: Other Agency Warrant, Misd",2025-06-30 1:03,Bancroft Wy,-122.28565157020569,37.86528873030079
25-01818,Caslty: Injury/Illness,2025-06-30 2:38,1950 Oxford St,-122.26642930385086,37.87369003850856
25-01821,INFO: Information Only Report,2025-06-30 6:51,1801 Walnut St,-122.26769352206912,37.87480242845038
25-01820,"OUT WRTF: Other Agency Warrant, Fel *978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony 626: Exclusion Order Issued",2025-06-30 7:17,Evans Hall,-122.25768131042068,37.8736211
25-01822,211: PC; Robbery:second Degree; Felony SUPP: Supplemental Reports *Aggravated,2025-06-30 9:51,2301 Bancroft Wy,-122.260816,37.868605
25-01828,Found Prop.: Found Property,2025-06-30 14:04,Sproul Hall,-122.25877388866844,37.8696038
25-01833,484G: PC; Theft By Use Of Access Card Information; Felony,2025-06-30 19:07,Chou Hall,-122.2543175695445,37.8723524
25-01830,Caslty: Injury/Illness,2025-06-30 19:20,1950 Oxford St,-122.26642930385086,37.87369003850856
25-01831,Caslty-Drug Inv: Injury/Illness - Drug Related Caslty: Injury/Illness,2025-06-30 19:21,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-01832,"530.5(C)(1): PC; Possess Personal Identifying Info With Intent To Defraud; Misdemea OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony 484(A): PC; Petty Theft; Misdemeanor SUPP: Supplemental Reports 459: PC; Burglary:second Degree; Misdemeanor",2025-06-30 20:41,1952 Oxford St,-122.26662782453408,37.87302985
25-01834,INFO: Information Only Report OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-07-01 2:15,2301 Bancroft Wy,-122.260816,37.868605
25-01838,Found Prop.: Found Property,2025-07-01 10:27,McCone Hall,-122.25970862318384,37.87412275
25-01840,Found Prop.: Found Property,2025-07-01 11:57,2495 Bancroft Wy,-122.2598545,37.869332
25-01842,484(A): PC; Petty Theft; Misdemeanor,2025-07-01 13:05,06302025 1230 Cory Hall,-122.257888,37.874792
25-01841,INFO: Information Only Report,2025-07-01 13:21,McCone Hall,-122.25970862318384,37.87412275
25-01977,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-07-01 14:30,Physics Building Physics Building North,,
25-01843,Caslty: Injury/Illness,2025-07-01 15:00,2610 Channing Wy,-122.2563729387755,37.86716195918368
25-01844,Found Prop.: Found Property,2025-07-01 16:20,Sproul Hall,-122.25877388866844,37.8696038
25-01849,Lost Prop.: Lost Property,2025-07-01 16:53,LBNL45,-122.272863,37.8708393
25-01845,INFO: Information Only Report,2025-07-01 17:16,Genetics  Plant Biology Building GPB,-122.272863,37.8708393
25-01905,OA-THEFT: Outside Assist - Theft SUPP: Supplemental Reports,2025-07-02 1:00,41 RosaLuxemburgStrabe 41,-122.272863,37.8708393
25-01847,*PRODAM: Property Damage,2025-07-02 9:38,Sproul Hall,-122.25877388866844,37.8696038
25-01846,SUPP: Supplemental Reports 602(M): PC; Trespass:occupy Property Wit Consent; Misdemeanor 594(A)(3): PC; Vandalism:destroy Other's Property; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony 626: Exclusion Order Issued,2025-07-02 9:42,2515 Channing Wy,-122.25744990697672,37.86719362790698
25-01848,626: Exclusion Order Issued 647(E): PC; Disorderly Conduct:lodge Wit Owners Consent; Misdemeanor,2025-07-02 11:42,2650 Durant Av,-122.2552301968402,37.86782
25-01850,INFO: Information Only Report,2025-07-02 12:17,Evans Hall,-122.25768131042068,37.8736211
25-01851,290 - REG: PC; Registration For A Sex Offender;,2025-07-02 13:17,Sproul Hall,-122.25877388866844,37.8696038
25-01854,OA-NON-CRIMINAL: Outside Assist,2025-07-02 15:15,Off Campus,-122.272863,37.8708393
25-01853,INFO: Information Only Report *Unfounded Burglary,2025-07-02 16:03,298 Ohlone Av,-122.29022436646385,37.88177974306763
25-01867,INFO: Information Only Report,2025-07-02 16:45,2601 Warring St,-122.250147,37.864041
25-01856,Found Prop.: Found Property,2025-07-03 7:36,Sproul Hall,-122.25877388866844,37.8696038
25-01857,INFO: Information Only Report,2025-07-03 8:52,1801 Walnut St,-122.26769352206912,37.87480242845038
25-01860,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-07-03 15:45,Evans Hall,-122.25768131042068,37.8736211
25-01858,INFO: Information Only Report,2025-07-03 16:18,Ashby Av,-122.2828782670603,37.85291552408828
25-01859,SUPP: Supplemental Reports 2800.2(A): VC; Evade Peace Officer With Wanton Disregard For Safety; Felony 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde 20002 (A): VC; Hit and Run:property Dama Misdemeanor OA-BPD: Outside Assist - BPD *21453(A): VC; Fail Stop Limit Line/Cros Walk At Red Signal/Stop Sign *22350: VC; Speeding *22651: VC; Driving On Wrong Side of Hy,2025-07-03 16:34,Bancroft Wy,-122.28565157020569,37.86528873030079
25-02306,Lost Prop.: Lost Property,2025-07-03 17:30,2610 Channing Wy,-122.2563729387755,37.86716195918368
25-01861,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-07-03 19:34,Haas Pavilion,-122.26220609544905,37.86939045
25-01862,OA-BPD: Outside Assist - BPD *OA-OTHER CRIME: Outside Assist - Other Crime *Vandalism,2025-07-03 20:03,University Av,-122.30852157395006,37.86571873812008
25-01863,PRODAM: Property Damage,2025-07-03 20:04,Grizzly Peak Gate,-122.272863,37.8708393
25-01865,Caslty: Injury/Illness,2025-07-03 22:57,2535 Channing Wy,-122.25739897674418,37.86719990697674
25-01869,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-07-04 3:46,2650 Durant Av,-122.2552301968402,37.86782
25-01902,INFO: Information Only Report,2025-07-04 9:18,Online,-122.272863,37.8708393
25-01906,Lost Prop.: Lost Property,2025-07-04 18:01,Morgan Hall,-122.2642396569932,37.87334245
25-01868,626: Exclusion Order Issued 314(1): PC; Indecent Exposure; Misdemean,2025-07-04 19:07,Sather Gate,-122.259509,37.8702403
25-01870,602.5(B): PC; Unauth Entry Occu Dwling; Misdemeanor 626: Exclusion Order Issued,2025-07-04 22:09,2401 Durant Av,-122.26110790700152,37.8680285
25-01871,INFO: Information Only Report,2025-07-04 23:10,2601 Warring St,-122.250147,37.864041
25-01872,Caslty: Injury/Illness,2025-07-05 4:03,Sproul Hall,-122.25877388866844,37.8696038
25-01886,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-07-05 5:30,Anthropology  Art Practice Building 103 AAPB,-122.255099,37.869673
25-01873,594(A)(1): PC; Vandalism:deface Property; Felony *(x4) SUPP: Supplemental Reports,2025-07-05 7:40,07052025 0330 Philosophy Hall,-122.272863,37.8708393
25-01874,14601.1(A): VC; Driving While Lic Suspended/Revoked; Misdemeanor,2025-07-05 11:41,Fulton St,-122.265947,37.86842
25-01875,602(O): PC; Trespass:refuse To Leave Property; Misdemeanor,2025-07-05 12:15,2415 Dwight Wy,-122.26055853746672,37.8653537
25-01877,Found Prop.: Found Property,2025-07-05 13:16,Durant Av,-122.2636587081442,37.86721299757068
25-01876,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 594(A)(1): PC; Vandalism:deface Property Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde SUPP: Supplemental Reports 11364(A): HS; Possess Unlawful Paraphern Misdemeanor,2025-07-05 15:19,McCone Hall,-122.25970862318384,37.87412275
25-02000,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-07-05 16:46,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-01878,WELFARE: Welfare Check,2025-07-05 21:57,2401 Durant Av,-122.26110790700152,37.8680285
25-01888,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-07-05 23:38,Li Ka Shing Center,-122.265438120222,37.8729723
25-01879,Caslty: Injury/Illness,2025-07-06 1:17,2650 Haste St,-122.2560025249778,37.86647419644383
25-01880,22651(o)(1): VC; Stored Vehicle-Registration Expired Over 6 Months; Infraction SUPP: Supplemental Reports,2025-07-06 2:40,Bancroft Wy,-122.28565157020569,37.86528873030079
25-01883,OA-NON-CRIMINAL: Outside Assist - Non-Criminal Lost Prop.: Lost Property,2025-07-06 10:00,SFO,-122.272863,37.8708393
25-01881,INFO: Information Only Report,2025-07-06 10:48,Li Ka Shing Center,-122.265438120222,37.8729723
25-01882,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-07-06 11:45,Doe Library,-122.259498421875,37.87219215
25-01884,4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financ Responsibility; Infraction 4463 (A): VC; Forge/Alter Vehicle Registration/Etc; Felony 5204 (A): VC; Expired Tabs/Fail to Displ Tabs; Infraction,2025-07-06 20:57,Piedmont Av,-122.2525579199242,37.87070609791057
25-01885,Caslty-Drug Inv: Injury/Illness - Drug Related,2025-07-07 4:08,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-01887,626: Exclusion Order Issued,2025-07-07 9:18,2650 Haste St,-122.2560025249778,37.86647419644383
25-01896,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-07-07 15:00,Pimentel Hall,-122.2560332482143,37.873411
25-01895,MP: Missing Person,2025-07-07 16:41,2700 Hearst Av,-122.25551,37.875524
25-01898,484(A): PC; Petty Theft; Misdemeanor,2025-07-07 17:45,2301 Bancroft Wy,-122.260816,37.868605
25-01897,22651(o)(1): VC; Stored Vehicle-Registration Expired Over 6 Months; Infraction 12500 (A): VC; Drive Without Licence; Misdemeanor 4463 (A): VC; Forge/Alter Vehicle Registration/Etc; Felony,2025-07-07 19:43,2301 Bancroft Wy,-122.260816,37.868605
25-01899,SUPP: Supplemental Reports 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde 602(O): PC; Trespass:refuse To Leave Property; Misdemeanor 11377(A): HS; Possess Controlled Substan Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 626: Exclusion Order Issued,2025-07-07 20:55,2400 Durant Av,-122.260114,37.86724
25-01900,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-07-08 2:32,Stephens Hall,-122.25769072017832,37.87133
25-01901,MP: Missing Person,2025-07-08 4:03,580 Ohlone Av,-122.272863,37.8708393
25-01903,INFO: Information Only Report,2025-07-08 10:49,2610 Channing Wy,-122.2563729387755,37.86716195918368
25-01916,MP: Missing Person,2025-07-08 13:57,1354 Scenic Av,-122.263491,37.883039
25-01909,10851(A): VC; Take Vehicle W/O Owner's,2025-07-08 18:00,Pimentel Hall,-122.2560332482143,37.873411
25-01908,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 466: PC; Possess/Etc Burglary Tools; Misdemeanor 12022.1: PC; Commit Felony While On Bail Own Recognizance; Felony 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor SUPP: Supplemental Reports,2025-07-08 19:54,2535 Channing Wy,-122.25739897674418,37.86719990697674
25-01910,20002 (A): VC; Hit and Run:property Damage; Misdemeanor SUPP: Supplemental Reports,2025-07-09 0:20,335 Ohlone Av,-122.272863,37.8708393
25-01949,499B(B): PC; Take Vessel Without Owner Permission; Misdemeanor,2025-07-09 5:18,2999 Glascock St,-122.272863,37.8708393
25-01911,Caslty: Injury/Illness,2025-07-09 9:44,1928 Stadium Rim Wy,-122.25321114642718,37.87299524079425
25-01912,*Found Prop.: Found Property,2025-07-09 10:00,Campus Unspecified Campus Location,-122.272863,37.8708393
25-01913,*Found Prop.: Found Property,2025-07-09 10:01,Campus Unspecified Campus Location,-122.272863,37.8708393
25-01914,Caslty: Injury/Illness,2025-07-09 11:44,Valley Life Science Building,-122.262078,37.871144
25-01915,INFO: Information Only Report,2025-07-09 12:04,2515 Channing Wy,-122.25744990697672,37.86719362790698
25-01918,OA-OTHER CRIME: Outside Assist - Other Crime,2025-07-09 12:49,City Of Oakland,-122.272863,37.8708393
25-01919,OA-BPD: Outside Assist - BPD *OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-07-09 14:58,Euclid Av,-122.26530766898271,37.89517773163309
25-01920,594(A)(1): PC; Vandalism:deface Property; Felony,2025-07-09 16:11,1950 Oxford St,-122.26642930385086,37.87369003850856
25-01925,INFO: Information Only Report,2025-07-09 17:41,Campus Unspecified Campus Location Campus,-122.288608,37.868541
25-01922,WELFARE: Welfare Check,2025-07-09 19:09,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-01923,415(2): PC; Disturb By Loud/Unreasonable Noise; Misdemeanor,2025-07-09 20:42,Gateway Gateway Building Construction Site,-122.263521,37.87397
