Case #,Crime,Occurred (Averaged),Location,lon,lat
22-00541,"OUT WRTM: Other Agency Warrant, Misd *602.1(a): PC; Trespass/Obstruct Busn Operations",2022-03-16 10:48,2495 Bancroft Wy,,
22-00542,484 (A): PC; Petty Theft,2022-03-14 17:20,2650 Durant Av,,
22-00543,Caslty: Injury/Illness,2022-03-16 15:20,Bauer Wurster Hall,,
22-00544,242: PC; Battery,2022-03-16 17:30,West Crescent West Crescent,,
22-00545,INFO: Information Only Report Scanned: Add Scanned Documents to Report,2022-03-16 18:00,Barrows Ln,,
22-00546,484 (A): PC; Theft Scanned: Add Scanned Documents to Report,2022-03-16 14:00,Evans Hall,,
22-00547,647 (A): PC; Disorderly Conduct:solicit Lewd Act 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2022-03-16 18:05,Anthropology  Art Practice Building AAPB,,
22-00548,466: PC; Possess/Etc Burglary Tools 10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-03-16 18:46,Birge Hall,,
22-00549,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-03-16 17:10,Wheeler Hall,,
22-00550,"OUT WRTM: Other Agency Warrant, Misd 11364: HS; Possess Controlled Substance Paraphernalia 11377 (A): HS; Possess Controlled Substance 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report",2022-03-16 19:54,2650 Durant Av,,
22-00551,PRODAM: Property Damage Scanned: Add Scanned Documents to Report,2022-03-17 00:20,2601 Warring St,,
22-00552,OABPD: Outside Assist - BPD,2022-03-17 02:46,1527 Russell St,,
22-00553,626: Exclusion Order Issued 647 (E): PC; Disorderly Conduct:lodge Without Owners Consent Scanned: Add Scanned Documents to Report,2022-03-17 07:53,Hearst Memorial Gymnasium Hearst Gym,,
22-00554,PRODAM: Property Damage,2022-03-16 10:00,2223 Fulton St,,
22-00555,484 (A): PC; Theft,2022-03-17 08:58,Golden Bear Cafe Golden Bear Cafe,,
22-00556,Caslty: Injury/Illness,2022-03-17 12:05,Weill Hall,,
22-00557,Caslty: Injury/Illness,2022-03-17 11:57,2495 Bancroft Wy,,
22-00558,415: PC; Disturb The Peace,2022-03-17 14:04,Bauer Wurster Hall,,
22-00560,484 (A): PC; Theft,2022-03-16 02:20,2424 Channing Wy,,
22-00561,Caslty: Injury/Illness,2022-03-17 22:13,2650 Durant Av,,
22-00559,Consent/Vehicle Theft 415: PC; Disturbing the Peace 459: PC; Auto Burglary 211: PC; Robbery (Attempted) 415: PC; Disturbing the Peace,2022-03-17 18:31,Upper Sproul Plaza 1111 Franklin St,,
22-00562,Caslty: Injury/Illness,2022-03-18 07:53,Peoples Park Peoples Park,,
22-00564,Found Prop.: Found Property,2022-03-18 12:04,Valley Life Science Building Valley Life Science Building,,
22-00565,PRODAM: Property Damage,2022-03-18 14:42,Cesar Chavez Center Cesar Chavez Center,,
22-00566,Found Prop.: Found Property Scanned: Add Scanned Documents to Report,2022-03-17 00:01,Wheeler Hall,,
22-00567,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-03-12 19:00,2601 Warring St,,
22-00568,Caslty: Injury/Illness,2022-03-18 16:05,CKC Skate Park Rev 090418,,
22-00569,PRODAM: Property Damage Scanned: Add Scanned Documents to Report,2022-03-19 10:49,1070 Jackson St,,
22-00570,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2022-03-19 18:44,Sproul Hall,,
22-00571,594: PC; Malicious Mischief/Vandalism,2022-03-19 21:19,Doe Library Doe Library Rev 090418,,
22-00572,OA-BOMB: Outside Assist - Bomb Call,2022-03-20 10:46,1225 Monterey Ave,,
22-00573,484 (A): PC; Theft 602: PC; Tresspassing,2022-03-21 02:01,Memorial Stadium Memorial Stadium,,
22-00574,Lost Prop.: Lost Property,2022-03-21 09:18,Peoples Park Peoples Park,,
22-00575,MISC: Miscellaneous Report,2022-03-21 10:16,1125 Jackson St,,
22-00576,484 G: PC; Theft By Use of Access Card Information,2022-03-21 09:13,1608 Fourth St,,
22-00577,Civil: Civil Information Report,2022-03-21 12:03,University Village UVA,,
22-00578,PRODAM: Property Damage,2022-03-20 01:30,2645 Haste St,,
22-00580,242: PC; Battery,2022-03-21 12:10,Peoples Park Peoples Park,,
22-00581,Caslty: Injury/Illness,2022-03-21 15:28,Lower Sproul Pz Lower Sproul Plaza,,
22-00582,Found Prop.: Found Property,2022-03-21 16:09,Sproul Hall,,
22-00583,459: PC; Burglary: Second Degree,2022-03-21 05:00,Gill Tract Gill Tract Rev 090418,,
22-00553,Campus 484BR - Petty Theft-Bike Report 602 M - Trspss-Real Prop/Struct W/O Owner Cnsnt,2022-03-21 15:57,Peoples Park Giannini Hall,,
22-00584,459V: PC; Burglary Vehicle,2022-03-22 01:15,2645 Haste St,,
22-00585,626.6 (A): PC; Nonstudent Refuse to Leave Campus 626: Exclusion Order Issued 647 (E): PC; Disorderly Conduct:lodge Without Owners Consent Scanned: Add Scanned Documents to Report,2022-03-22 09:47,Hearst Memorial Gymnasium Hearst Gym,,
22-00586,RULES: Rules Violation,2022-03-22 10:34,Doe Library Doe Library,,
22-00587,148.4: PC; False Fire Alarm,2022-03-22 11:43,2301 Bancroft Wy,,
22-00588,5150: WI; 72 Hour Mental Health Hold,2022-03-22 12:08,2500 Hillegass Av,,
22-00589,602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY 594 (A)(2): VC; Vandalism Less Than $400,2022-03-22 12:00,2495 Bancroft Wy,,
22-00590,626.6: PC; Nonstudent Refuse to Leave Campus (Amended) Scanned: Add Scanned Documents to Report,2022-03-22 14:59,Donner Lab Donner Lab,,
22-00591,484 (A): PC; Theft 594: PC; Malicious Mischief/Vandalism,2022-03-13 14:00,2601 Warring St,,
22-00592,10852: VC; Tamper With Vehicle,2022-03-22 11:00,2701 Hearst Av,,
22-00593,602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY 148.9 (A): PC; False Identification to Police Officer 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime] Scanned: Add Scanned Documents to Report,2022-03-22 17:05,2495 Bancroft Wy,,
22-00594,261: PC; Rape:not Specified,2022-03-22 22:05,Campus Campus Rev 090418,,
22-00596,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2022-03-23 03:11,786 Red Oak Av,,
22-00597,647 (E): PC; Disorderly Conduct:lodge Without Owners Consent,2022-03-23 12:49,2111 Bancroft Wy,,
22-00598,Civil: Civil Information Report Scanned: Add Scanned Documents to Report,2022-03-23 13:04,Sproul Hall,,
22-00599,594 (B)(1): PC; Vandalism ($400 Or More),2022-03-22 14:00,Zellerbach Hall,,
22-00600,"SUPP: Supplemental Reports 452 (D): PC; Causing Fire of Property 148.9 (A): PC; False Identification to Police Officer OUT WRTM: Other Agency Warrant, Misd",2022-03-23 17:23,Peoples Park Peoples Park,,
22-00602,"SUPP: Supplemental Reports 594 (B)(1): PC; Vandalism ($400 Or More) 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc",2022-03-23 18:11,Haviland Hall,,
22-00603,Caslty: Injury/Illness,2022-03-23 18:15,Doe Library Doe Library Rev 090418,,
22-00604,FIRE: Fire,2022-03-24 06:20,Peoples Park Peoples Park,,
22-00605,594: PC; Malicious Mischief/Vandalism,2022-03-24 07:45,Barker Hall,,
22-00606,INFO: Information Only Report manually,2022-03-24 14:33,2520 Channing Wy,,
22-00607,MISC: Miscellaneous Report,2022-03-24 23:47,,,
22-00608,"FIRE: Fire 602 L - Trespass-Cultivated, Fenced, Posted Land",2022-03-25 10:56,Peoples Park Peoples Park Memorial Stadium Rev 090418,,
22-00610,594: PC; Malicious Mischief/Vandalism,2022-03-22 23:52,Hearst Mining Building Hearst Mining Building,,
22-00611,287 (C)(2)(A): PC; Oral Copulation By Force/Fear,2022-03-17 22:10,UVA,,
22-00612,INFO: Information Only Report,2022-03-26 18:35,Koshland Hall,,
22-00613,415: PC; Disturb The Peace 240: PC; Assault 315 - Indecent Exposure 415 - Disturbing the Peace,2022-03-26 20:37,Peoples Park Peoples Park Upper Sproul Plaza LHS Lower Lot,,
22-00614,"SUPP: Supplemental Reports 23152 (A): VC; Dui Alcohol 23152 (B): VC; Dui Alcohol/008 Percent 647 (F): PC; Disorderly Conduct:intox Drug With Alcohol OUT WRTM: Other Agency Warrant, Misd",2022-03-27 03:38,1846 Highland Pl,,
22-00615,Caslty: Injury/Illness,2022-03-27 08:53,209 Frank Schlessinger Wy,,
22-00616,Found Prop.: Found Property,2022-03-27 14:20,Sproul Hall,,
22-00617,WELFARE: Welfare Check 415 - Disturbing the Peace 415 - Disturbing the Peace,2022-03-27 15:17,1431 Allston Wy,,
22-00618,WELFARE: Welfare Check,2022-03-28 03:30,Sproul Hall,,
22-00619,Caslty: Injury/Illness,2022-03-28 06:40,OBrien Hall,,
22-00620,664: PC; Attempt Crime [state Specific Crime] 10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-03-28 03:05,GPB Garage GPB Garage,,
22-00621,487 (A): PC; Grand Theft:money/Labor/Property Over $950 10852: VC; Tamper With Vehicle,2022-02-11 07:07,2650 Haste St,,
22-00622,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-03-28 06:30,2415 Bowditch St,,
22-00623,OA-BURGLARY: Outside Assist - Burglary,2022-03-25 00:00,Malibu,,
22-00624,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-03-28 14:30,Dwinelle Hall,,
22-00625,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-03-28 12:03,Cesar Chavez Center Cesar Chavez Center,,
22-00626,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft SUPP: Supplemental Reports,2022-03-28 17:14,Cesar Chavez Center Cesar Chavez Center,,
22-00627,WELFARE: Welfare Check,2022-03-28 19:38,2333 College Av,,
22-00628,Caslty: Injury/Illness,2022-03-28 21:26,Witter Field Witter Field Rev 090418,,
22-00629,OA-OTHER CRIME: Outside Assist - Other Crime,2022-03-29 05:19,Rose St,,
22-00630,"SUPP: Supplemental Reports 594 (B)(1): PC; Vandalism ($400 Or More) 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc 5150: WI; 72 Hour Mental Health Hold 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report",2022-03-29 08:56,Cesar Chavez Center Cesar Chavez Center,,
22-00631,INFO: Information Only Report,2022-03-29 12:00,Le Roy Av,,
22-00632,484 (A): PC; Theft Scanned: Add Scanned Documents to Report,2022-03-29 17:00,Golden Bear Cafe Golden Bear Cafe,,
22-00633,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-03-29 16:15,Evans Hall,,
22-00635,211: PC; Robbery:second Degree,2022-03-29 19:07,Peoples Park Peoples Park,,
22-00636,*Burglary - No Force Scanned: Add Scanned Documents to Report,2022-03-29 21:20,2650 Durant Av,,
22-00637,Found Prop.: Found Property,2022-03-30 03:46,Telegraph Av,,
22-00638,Caslty: Injury/Illness,2022-03-30 08:31,Grinnell Path,,
22-00639,Lost Prop.: Lost Property,2022-03-18 20:00,UNK Unknown,,
22-00640,602 (M): PC; TRESPASS:OCCUPY PROPERTY WITHOUT CONSENT,2022-03-30 11:39,2111 Bancroft Wy,,
22-00641,10852: VC; Tamper With Vehicle,2022-03-30 03:40,University Village UVA,,
22-00642,FIRE: Fire 626: Exclusion Order Issued,2022-03-30 12:00,Peoples Park Peoples Park,,
22-00643,Caslty: Injury/Illness,2022-03-30 14:28,2400 Durant Av,,
22-00644,242: PC; Battery 594: PC; Malicious Mischief/Vandalism,2022-03-30 15:15,Upper Sproul Plaza Upper Sproul Plaza,,
22-00645,*Stalking,,Campus,,
22-00646,Civil: Civil Information Report,2022-03-01 12:00,2222 Bancroft Wy,,
22-00647,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-03-30 18:30,2415 Bowditch St,,
22-00648,Found Prop.: Found Property,2022-03-30 22:25,Dwinelle Hall,,
22-00649,Caslty: Injury/Illness,2022-03-30 20:53,Peoples Park Peoples Park,,
22-00650,SUPP: Supplemental Reports Deceased: Deceased Person 647E - Lodging 415: PC; Disturbing the Peace,2022-03-30 22:58,2299 Piedmont Av,,
22-00651,245 (A): PC; Assault With A Deadly Weapon Scanned: Add Scanned Documents to Report,2022-03-31 12:58,2520 Channing Wy,,
22-00652,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft SUPP: Supplemental Reports,2022-03-31 14:22,Golden Bear Cafe Golden Bear Cafe,,
22-00653,Civil: Civil Information Report,2022-03-31 14:00,Morrison Hall,,
22-00654,Civil: Civil Information Report,2022-03-31 19:15,2465 Bancroft Wy,,
22-00655,484 (A): PC; Theft,2022-03-31 21:17,Doe Library Doe Library,,
22-00656,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report 415: PC; Disturbing the Peace,2022-03-31 22:16,2301 Bancroft Wy,,
22-00875,Caslty: Injury/Illness,2022-04-25 02:31,2401 Durant Av,,
22-00876,Caslty: Injury/Illness,2022-04-25 05:20,945 Ohlone Av,,
22-00877,FIRE: Fire,2022-04-25 05:44,Peoples Park Peoples Park,,
22-00878,415: PC; Disturb The Peace,2022-04-25 07:05,2495 Bancroft Wy,,
22-00879,459: PC; Burglary: Second Degree 594 (B)(1): PC; Vandalism ($400 Or More),2022-04-25 09:18,Peoples Park Peoples Park,,
22-00880,22669 (a): VC; Stored-Removal of Abandoned Vehicle,2022-04-25 07:42,Lower Fire Tr Lower Fire Trail,,
22-00881,Found Prop.: Found Property,2022-04-25 10:35,Sproul Hall,,
22-00882,459V: PC; Burglary Vehicle,2022-04-24 22:40,Memorial Stadium Parking,,
22-00883,INFO: Information Only Report,2022-04-25 11:17,Sproul Hall,,
22-00884,PRODAM: Property Damage,2022-04-24 10:00,2650 Haste St,,
22-00885,484 (A): PC; Theft,2022-04-25 12:04,Birge Hall,,
22-00887,484 (A): PC; Theft,2022-04-25 08:25,415 Kula Gulf Wy,,
22-00889,484 (A): PC; Theft,2022-04-25 06:37,,,
22-00890,484 (A): PC; Theft,2022-04-25 19:09,,,
22-00891,"SUPP: Supplemental Reports 594 (A)(1): PC; Maliciously Deface W/Paint/Etc OUT WRTF: Other Agency Warrant, Fel PC; Battery",2022-04-25 19:24,,,
22-00886,- Indecent Exposure - Disturbing the Peace by CSA Date Reported to UCPD Date 4/25/2022 4/19/2022 4/25/2022 4/22/2022 Reports added manually,2022-04-25 18:12,,,
22-00932,PRODAM: Property Damage,2022-05-01 10:54,2527 Haste St,,
22-00933,DEMO: Demonstration,2022-05-01 12:34,Upper Sproul Plaza Upper Sproul Plaza,,
22-00934,INFO: Information Only Report,2022-05-01 12:41,1995 University Av,,
22-00935,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-05-01 18:34,Cheit Hall,,
22-00936,594: PC; Malicious Mischief/Vandalism,2022-05-01 21:18,2645 Haste St,,
22-00937,594: PC; Malicious Mischief/Vandalism - Disturbing the Peace - Disturbing the Peace,2022-05-01 22:51,2645 Haste St,,
22-00938,TRAFFIC INF: VC; Traffic Violations Scanned: Add Scanned Documents to Report,2022-05-02 01:09,2200 BLOCK Hearst Av,,
22-00939,Found Prop.: Found Property,2022-05-02 01:27,Minor Hall,,
22-00940,20002: VC; Hit and Run Scanned: Add Scanned Documents to Report,2022-05-01 20:30,Law Building Lot,,
22-00941,PRODAM: Property Damage,2022-05-01 23:15,Bowles Lot,,
22-00942,OA-THEFT: Outside Assist - Theft,2022-04-30 20:15, San Leandro,,
22-00943,Caslty: Injury/Illness,2022-05-02 10:47,Latimer Hall,,
22-00944,FIRE: Fire,2022-05-02 11:54,2420 Bowditch St,,
22-00945,INFO: Information Only Report,2022-05-02 11:40,2601 Warring St,,
22-00946,Civil: Civil Information Report,2022-05-02 14:49,2240 Piedmont Av,,
22-00947,Lost Prop.: Lost Property,2020-08-01 11:40,2220 Piedmont Av,,
22-00948,Caslty: Injury/Illness,2022-05-02 18:52,Golden Bear Rec Center CKC25,,
22-00949,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2022-04-27 05:15,2650 Durant Av,,
22-00950,Caslty: Injury/Illness,2022-05-02 22:20,,,
22-00951,"PRODAM: Property Damage - Malicious Micheif - Lodging - Disturbing the Peace - Grand Theft by CSA Date Reported to UCPD Date Occurred 5/2/2022 April 29, reports are added manually",2022-05-02 20:07,,,
22-00952,5150: WI; 72 Hour Mental Health Hold SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2022-05-03 03:40,2424 Haste St,,
22-00953,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-05-03 05:10,2536 Channing Wy,,
22-00954,242: PC; Battery (M) RULES: Rules Violation SUPP: Supplemental Reports,2022-05-03 09:01,Golden Bear Cafe Golden Bear Cafe,,
22-00955,Caslty: Injury/Illness,2022-05-03 11:38,2400 Durant Av,,
22-00958,INFO: Information Only Report,2022-04-23 08:00,1995 University Av,,
22-00960,Caslty: Injury/Illness,2022-05-03 21:56,585 Red Oak Av,,
22-00962,Caslty: Injury/Illness,2022-05-03 23:05,435 Gooding Wy,,
22-00963,245 (A): PC; Assault With A Deadly Weapon,2022-05-03 23:06,Peoples Park Peoples Park,,
22-00964,Caslty: Injury/Illness,2022-05-03 23:22,2400 Durant Av,,
22-00976,,,Rev 090418,,
22-00965,*647 (F): PC; Disorderly Conduct:intox Drug With Alcohol Scanned: Add Scanned Documents to Report,2022-05-04 00:05,Peoples Park Peoples Park,,
22-00966,485: PC; Appropriate Lost Property Scanned: Add Scanned Documents to Report,2022-05-03 11:24,Social Sciences Building 186 Social Sciences Building,,
22-00967,Caslty: Injury/Illness,2022-05-03 23:45,2500 Haste St,,
22-00968,626: Exclusion Order Issued 602: PC; Tresspassing,2022-05-04 09:56,2536 Channing Wy,,
22-00969,Lost Prop.: Lost Property,2022-04-26 12:45,Chem Group Chem Group,,
22-00970,Caslty: Injury/Illness,2022-05-04 11:09,2415 Bowditch St,,
22-00971,Lost Prop.: Lost Property,2020-11-14 12:00,Physics Building Physics Building North,,
22-00972,Found Prop.: Found Property,2022-05-04 11:00,Bechtel Center Bechtel Center,,
22-00973,Caslty: Injury/Illness,2022-05-04 13:37,Doe Library Doe Library,,
22-00974,Lost Prop.: Lost Property - Indecent Exposure,2022-05-03 10:49,2536 Channing Wy,,
22-00978,"415: PC; Disturb The Peace 626: Exclusion Order Issued OUT WRTM: Other Agency Warrant, Misd Scanned: Add Scanned Documents to Report",2022-05-05 05:54,Hearst Memorial Gymnasium Hearst Gym,,
22-00979,Caslty: Injury/Illness,2022-05-04 08:00,1315 Main Street,,
22-00980,Lost Prop.: Lost Property,2022-05-03 20:45,Latimer Hall,,
22-00981,484 (A): PC; Theft,2022-05-05 16:55,Golden Bear Cafe Golden Bear Cafe,,
22-00982,484 (A): PC; Theft - Disturbing the Peace - Lodging,2022-05-05 20:23,Doe Library Doe Library LHS Vista Lot,,
22-00983,242: PC; Battery (M),2022-05-06 01:41,Dwinelle Hall,,
22-00984,INFO: Information Only Report SUPP: Supplemental Reports,2022-05-06 03:12,2650 Durant Av,,
22-00985,"OA-ARSON: Outside Assist - Arson 451.5: PC; Aggravated Arson 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc 148.9: PC; False Identification to Peace Officer (Amended) 273.6: PC; Violate Court Order to Prevent Domestic Violence SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report",2022-05-06 05:38,2619 Dwight Wy,,
22-00986,Caslty: Injury/Illness,2022-05-06 09:55,2444 Dana St,,
22-00987,290 (A): PC; Duty to Register As Sex Offender Scanned: Add Scanned Documents to Report,2022-05-06 11:07,Campus Campus,,
22-00988,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-03-04 05:20,405 Red Oak Av,,
22-00990,Caslty: Injury/Illness,2022-05-06 19:38,AAPB Plaza AAPB Plaza,,
22-00991,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2022-05-06 18:02,McCone Hall,,
22-00992,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-05-06 20:25,2309 Haste St,,
22-00998,Caslty: Injury/Illness,2022-05-07 15:13,2601 Warring St,,
22-00999,INFO: Information Only Report,2022-05-08 08:55,580 Ohlone Av,,
22-01000,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-05-08 07:45,UVA Community Garden UVA Community Garden,,
22-01001,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-05-08 16:07,1123 Jackson St,,
22-01002,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-05-07 16:07,West Crescent West Crescent,,
22-01003,415.5: PC; Disturb The Peace At College/University,2022-05-09 09:51,Red Oak Av,,
22-01004,484 (A): PC; Theft,2022-05-09 12:38,2495 Bancroft Wy,,
22-01005,Lost Prop.: Lost Property,2021-05-05 23:02,Dwinelle Hall,,
22-01006,484 (A): PC; Theft,2022-05-09 17:22,730 Kinkead Wy,,
22-01007,459V: PC; Burglary Vehicle Scanned: Add Scanned Documents to Report,2022-05-09 19:05,2645 Haste St,,
22-01008,INFO: Information Only Report,2022-05-09 17:40,2222 Bancroft Wy,,
22-01009,459V: PC; Burglary Vehicle Scanned: Add Scanned Documents to Report,2022-05-09 19:18,2645 Haste St,,
22-01010,OABPD: Outside Assist - BPD,2022-05-10 00:16,1709 Shattuck Av,,
22-01011,530.5 (E): PC; Mail Theft,2022-05-10 01:09,485 Ohlone Av,,
22-01012,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-04-13 08:00,2121 Center St,,
